A_CpG_ID	TCGA-YZ-A983-01A	TCGA-V4-A9ET-01A	TCGA-WC-A880-01A	TCGA-V4-A9EW-01A	TCGA-WC-A87T-01A	TCGA-VD-AA8P-01A	TCGA-VD-A8KG-01A	TCGA-V4-A9EK-01A	TCGA-V4-A9EZ-01A	TCGA-V4-A9F4-01A	TCGA-WC-A88A-01A	TCGA-V3-A9ZX-01A	TCGA-V4-A9F8-01A	TCGA-VD-A8K8-01A	TCGA-V4-A9F0-01A	TCGA-WC-A883-01A	TCGA-V4-A9EF-01A	TCGA-V4-A9EQ-01A	TCGA-VD-A8KL-01A	TCGA-V4-A9E7-01A	TCGA-V4-A9F7-01A	TCGA-VD-AA8S-01B	TCGA-VD-AA8N-01A	TCGA-WC-A881-01A	TCGA-YZ-A984-01A	TCGA-VD-AA8T-01A	TCGA-VD-A8KM-01A	TCGA-VD-A8KI-01A	TCGA-VD-A8KO-01A	TCGA-WC-AA9A-01A	TCGA-RZ-AB0B-01A	TCGA-V4-A9E5-01A	TCGA-WC-A87Y-01A	TCGA-VD-A8KB-01A	TCGA-WC-A888-01A	TCGA-V4-A9ED-01A	TCGA-WC-A87U-01A	TCGA-V4-A9EM-01A	TCGA-WC-A882-01A	TCGA-VD-A8KJ-01A	TCGA-V4-A9EX-01A	TCGA-VD-A8KD-01A	TCGA-VD-AA8M-01A	TCGA-VD-A8KN-01A	TCGA-V4-A9EJ-01A	TCGA-V4-A9EV-01A	TCGA-VD-A8K9-01A	TCGA-V4-A9EO-01A	TCGA-VD-A8KK-01A	TCGA-V3-A9ZY-01A	TCGA-YZ-A980-01A	TCGA-VD-A8KA-01B	TCGA-VD-A8KH-01A	TCGA-WC-AA9E-01A	TCGA-V4-A9E9-01A	TCGA-V4-A9EH-01A	TCGA-V4-A9EY-01A	TCGA-VD-AA8Q-01A	TCGA-V4-A9F2-01A	TCGA-WC-A87W-01A	TCGA-VD-A8K7-01B	TCGA-V4-A9EL-01A	TCGA-VD-A8KF-01A	TCGA-V4-A9F1-01A	TCGA-VD-AA8R-01A	TCGA-WC-A884-01A	TCGA-V4-A9EU-01A	TCGA-V4-A9EA-01A	TCGA-V4-A9F5-01A	TCGA-VD-A8KE-01A	TCGA-YZ-A982-01A	TCGA-VD-AA8O-01A	TCGA-V4-A9EI-01A	TCGA-V4-A9E8-01A	TCGA-V4-A9ES-01A	TCGA-V4-A9F3-01A	TCGA-YZ-A985-01A	TCGA-V4-A9EE-01A	TCGA-V4-A9EC-01A	TCGA-WC-A885-01A
cg22983641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23003872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23014672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23081488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23095043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23096272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23151747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23167863	0.938072954055934	0.945911492646163	0.950694363539886	0.942145826169833	0.927373765192058	0.94174324684535	0.957388290122498	0.931376288298636	0.919478872647897	0.945261405679036	0.959861643892608	0.947158183623294	0.948236337754806	0.94797338946093	0.941093442187391	0.897408416578481	0.957965671717374	0.948586942239428	0.951606802487145	0.941048861952301	0.955010485424048	0.924682661980557	0.947629264189701	0.938803503632803	0.955128709394718	0.940998470624454	0.891718853448037	0.929413725291458	0.936692678294524	0.962589249466973	0.958287297127722	0.934469758470954	0.958723869125048	0.962170044857798	0.943935581786129	0.930423542378424	0.940747993986812	0.951301201622607	0.93880656409158	0.950854467208817	0.950994380566641	0.918428951010453	0.940551056342518	0.906290236959533	0.936661506362903	0.943964159658111	0.948947541853382	0.961220932404615	0.952907955882533	0.94450869149192	0.944845258899433	0.953149291609872	0.937284893830466	0.953763157091407	0.94191540342278	0.949795638338851	0.943797126823969	0.944090402390382	0.957620300121319	0.929080094961376	0.950663189374578	0.961183225471848	0.933077786484819	0.925998741153249	0.96019470394989	0.961668972154336	0.953330591361589	0.931398103369015	0.966981593466197	0.965537436307018	0.945937566520412	0.940307618532232	0.945109908271331	0.95890813783295	0.967052961146949	0.937311673562024	0.939453193262471	0.923912797934326	0.944774352441257	0.956387004397428
cg23228779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23251678	0.955895833203756	0.946911434606291	0.959706048399023	0.961671498691658	0.953046722389527	0.952006647147922	0.960950992967883	0.942668041092807	0.955185606152208	0.954664011937347	0.963505210446709	0.960444228610453	0.95526565183298	0.960196494494791	0.962458788024252	0.951700072855205	0.944235279948718	0.952196435014716	0.956093529051276	0.946727022085899	0.961694555611158	0.961624918879263	0.961502440405871	0.954215901921788	0.960165035976848	0.962468549803929	0.961450160034549	0.953051158740969	0.956666934440051	0.961606718648187	0.96695054749844	0.956709777689203	0.957003557539722	0.953657083435908	0.957644532972967	0.952205302399942	0.961299501100098	0.965472250015048	0.952303449758947	0.955377288339198	0.955585998419282	0.963734077091852	0.956700265765084	0.961611193720425	0.964434748183653	0.957540246635393	0.958167815654507	0.961904684467121	0.957371621100473	0.959789528390908	0.961429464767421	0.953135555148936	0.947587355657364	0.954778277647068	0.961792731187756	0.967325962441908	0.959714826369803	0.959814559627911	0.958853265443305	0.96844286949982	0.954343425742828	0.951700901898047	0.959412844979631	0.960143744540381	0.963974390065444	0.96504829427552	0.961200572608065	0.948096363526937	0.957707114510009	0.965139368177426	0.967953920081362	0.942297905961615	0.968603828014148	0.958221913571278	0.958824175836246	0.93214160101022	0.958297465822592	0.956414306236325	0.960492591957931	0.966248888907869
cg23261820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23267554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23278018	0.947146183417074	0.941867805300439	0.912944714104424	0.941140819817968	0.929481980996029	0.882150925820249	0.926774876495979	0.931372487652919	0.931490709641052	0.929435297017639	0.925813613188183	0.925852101220119	0.906700815736631	0.918626379150887	0.930864543942035	0.915816581599258	0.879953073487119	0.923743364036354	0.92992299333505	0.926278332723414	0.916286122007315	0.938335873760112	0.933062810389386	0.917813086298452	0.926820494055041	0.934134655995021	0.916225003473866	0.917053113388458	0.937134014379487	0.916560651101572	0.909863260437238	0.912010751167404	0.929745866945506	0.920756894052123	0.928880857420414	0.939956784509491	0.929019833401647	0.915958431923595	0.928066783539722	0.924964273255568	0.931185016791507	0.924351792153602	0.940994243468621	0.941389387532503	0.927383990210138	0.920245806637805	0.925371096536697	0.922367585270395	0.912917026839582	0.940069846090119	0.933470552587451	0.934726978727941	0.936896842357099	0.936567500801404	0.942291971581543	0.929442965078196	0.93605261857992	0.907636655229612	0.909624178741228	0.91009621142872	0.92209750832869	0.887027864090016	0.92325228148491	0.929986037634531	0.941068156825905	0.926331976616262	0.932715003584954	0.938426598717775	0.936221196776625	0.922380652795041	0.906631651410485	0.93484428619951	0.934486818412366	0.913331334542313	0.918195089654016	0.908919695706677	0.93145916081177	0.934128116521651	0.907605318355145	0.938650723161832
cg23300865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23332005	0.941828823000483	0.943308017853975	0.867007996219866	0.894492633622921	0.889870420434557	0.876038640262707	0.9101679009508	0.922661042474737	0.917098346621211	0.891415206336908	0.816703206545144	0.914132120880941	0.915612071864054	0.896348163101871	0.925216907091813	0.904931471612178	0.892603106529101	0.92032044128565	0.803918173024198	0.922262249666934	0.919091031761267	0.84133622374348	0.914780145562517	0.877417384162158	0.892846944375529	0.934520207788794	0.871658685172767	0.906790330136136	0.92281820868163	0.881607613892211	0.884542678824693	0.874700995638389	0.883606757397275	0.916194197920818	0.927966775741237	0.923948517544654	0.891678502359745	0.905797426983057	0.896530764689137	0.914115622616867	0.908835864265324	0.921901979517328	0.910453434416962	0.910022377352047	0.920510028916648	0.925443595413945	0.922409811493382	0.873967525151676	0.904260972667722	0.930383482732521	0.924356936980517	0.91421848824565	0.928063782213171	0.877449166239799	0.937537825853252	0.890002420677683	0.920876178515718	0.883296110081425	0.87920866703437	0.926125575883488	0.914913485253001	0.904496674447547	0.906565619600772	0.909288965164691	0.888650772972605	0.890085709341395	0.918447891380366	0.923899637772895	0.917598391045104	0.890684397543763	0.934637495691792	0.911701184797428	0.90870185855653	0.905791827549266	0.890244212732109	0.907591607091301	0.935325763881941	0.924312967342605	0.906358748332867	0.913877093249479
cg23334804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23336892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23338752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23406815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23413074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23414149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23430295	0.96692188724078	0.969502008086985	0.965907274585241	0.968659524352573	0.952389694906473	0.962019960811006	0.968480909607813	0.964021133523685	0.966002293236811	0.969249195821136	0.967023385629693	0.962367687179165	0.972144599301014	0.973542668111487	0.962106592571257	0.868273735860745	0.963055896582877	0.970601439870635	0.958679500007761	0.964531000726636	0.968282511260252	0.960839150244804	0.970731173945566	0.955772874513972	0.968739475079455	0.966093700642447	0.962477906130119	0.87790036485658	0.967972402234404	0.955993194631327	0.966480001022453	0.967849832677278	0.963451596111912	0.960016761691176	0.968001204252455	0.970370373359987	0.968673871203213	0.967549499901828	0.965511403798717	0.964701704280211	0.959581062556178	0.970575553191742	0.963218954705417	0.964790742392825	0.961995810272143	0.969026634105843	0.963675834062522	0.965715199638971	0.966127094740121	0.96156261809465	0.964070484471084	0.970699902366745	0.957812444345717	0.965203515089928	0.972644410497692	0.968662145615615	0.969492902994257	0.971208635901411	0.966530229647738	0.966370195509636	0.970895169736737	0.963278351293838	0.697139471666498	0.964938586976777	0.968508435898304	0.955567329863133	0.964232494889834	0.914049742405623	0.964777901055954	0.969610678194844	0.968498605723909	0.97452312314803	0.95748519794403	0.960574211015504	0.957859728641157	0.971570310657699	0.973444525415153	0.947606005690972	0.967249092446588	0.968372088506929
cg23493553	0.947829437918111	0.945870171090666	0.932285146794241	0.945592529351105	0.922434494815068	0.942413118370691	0.949254111823266	0.962118446517908	0.939857497997614	0.926607810619272	0.936785023881155	0.943267210672501	0.926117985893648	0.940942242318895	0.940237285556426	0.941838226988047	0.93432929041764	0.936251316351771	0.93921744207179	0.932903304418021	0.940578211562108	0.937333841617889	0.939026961228385	0.943024373368752	0.901392565988789	0.943738384420737	0.91896473494122	0.939390473578955	0.944063506659831	0.930597944736899	0.948604403712405	0.938879250912825	0.945605475338269	0.936249345899873	0.931490345922868	0.938109134480538	0.951937793951469	0.940517402642617	0.947171417894023	0.94107476557048	0.938867347160347	0.945262410900051	0.9413415943838	0.943020325631786	0.944525841575984	0.94696019188012	0.95587825220348	0.941387459257159	0.949032632056659	0.886444043596925	0.942762762251514	0.945622656460137	0.926585066424773	0.950064736073495	0.94913162959026	0.9315187789706	0.949870464428966	0.914674465250321	0.923227173580164	0.951855605121045	0.957165161472196	0.935614875026598	0.946393358414322	0.945475107683073	0.92602688618562	0.950091297910156	0.928083245568125	0.94608493552782	0.94264141736628	0.951222963236634	0.941999830553758	0.944375271668225	0.927215804405468	0.931276651087296	0.921873060858204	0.931254430984935	0.945740614678077	0.939647149075007	0.935007869285293	0.932718999887526
cg23516370	0.597590227210321	0.889721200381663	0.133531655722429	0.940573223698651	0.800526857115899	0.929651916354709	0.919870017188526	0.154472012407559	0.665211740545819	0.905296459625303	0.153880337524856	0.474248360652017	0.925078775558163	0.539907768908014	0.860624234218901	0.669495838994389	0.835791579991779	0.522772957755568	0.0945814104671941	0.116887211885246	0.932463301525478	0.601647167979948	0.711042472996045	0.898987723345982	0.93759805157707	0.929584035784452	0.630050634717515	0.699818352777317	0.0986940156020497	0.895811032962181	0.817681846852784	0.106784610425593	0.763827018040501	0.952849273068077	0.720266380418044	0.116195268314037	0.730085399517366	0.230980486011765	0.946887879106419	0.830649869277594	0.412173699220855	0.883979373799783	0.722025822337484	0.403736920372847	0.298174000081832	0.540597230182106	0.539041738363858	0.933740077403158	0.527276277981609	0.96595901238521	0.94211382572285	0.0889315618439094	0.949711431811369	0.952029603955539	0.106527451245098	0.845142609380626	0.935098223047483	0.953321585582576	0.470697809006219	0.593627727289117	0.5057904959191	0.47098124730723	0.908076747463839	0.884247609773091	0.89300149183969	0.773218333112626	0.39061851841599	0.13080345062931	0.769484909207841	0.766622106033197	0.727784720019721	0.520718925648485	0.289144826404623	0.582141142570296	0.921013941501492	0.559323686918249	0.688803250024821	0.653758863936492	0.935405188355046	0.814478782443911
cg23531154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23542414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23545793	0.836852034829953	0.877152305460985	0.772326025060737	0.933015910600711	0.914067529897076	0.943461646035421	0.779438749821318	0.666046454689876	0.912322158690025	0.76707982317919	0.823792205838439	0.879593890200065	0.937229613758894	0.926252587390098	0.91976119801613	0.888282340786431	0.924538872402793	0.927129903553937	0.862896951104579	0.913659114551115	0.919911734619627	0.855091233717753	0.825184974074168	0.835459922754061	0.875066990184018	0.965769583984807	0.848534123887057	0.835244408176197	0.929238703433368	0.927437473492992	0.895332861021462	0.880276337976564	0.948335160302733	0.72602796214461	0.906809257228374	0.918030652751819	0.902620757485466	0.888369632062418	0.894270467224511	0.92759789994475	0.783348667923226	0.920012869909343	0.927706106467304	0.885477645871529	0.485987289817221	0.930890982078409	0.534693869858558	0.938331571817786	0.936154715823139	0.922996886680823	0.926765188792766	0.908257251092323	0.920702260540156	0.872378842323872	0.756268811494906	0.940011177483735	0.943130149955412	0.909097915321591	0.498040874295908	0.926335037158499	0.932862061533072	0.862241800875061	0.936616895736107	0.925126803907065	0.919481017860115	0.909090136916578	0.909265008565236	0.859768156386481	0.937669598569196	0.909943062957124	0.898945779855406	0.884416143152442	0.849828595389244	0.546858042661896	0.934496011876415	0.838637722054863	0.923595143692558	0.886951078919961	0.92238191604266	0.634705188078679
cg23614652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23642334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23652725	0.951277934142495	0.954213106589081	0.918931892625364	0.937883540830442	0.942024026176309	0.940450103922136	0.935824614779168	0.919042073127416	0.95728428060041	0.946288785749452	0.939593759590634	0.932924083854446	0.911086484130917	0.935414720692057	0.948657351552592	0.909358539337815	0.934133859520055	0.94961160406165	0.940643717767444	0.937169490180442	0.939145560012089	0.896318731488674	0.939167881123098	0.926239660027854	0.93102751203093	0.945407159623988	0.942211874689936	0.949451066439518	0.948421899768115	0.922407790290045	0.935323530325374	0.92446698906196	0.910680388385692	0.94048770861469	0.91553641704762	0.933307689533954	0.938505731563637	0.937426282136157	0.923823715160814	0.921441610458642	0.931400714963458	0.927368300535446	0.923923697892281	0.936660819790184	0.944113302737066	0.936332647010703	0.933646054749888	0.937664182857405	0.944382162592158	0.958102233825267	0.9359900219342	0.946647699434658	0.947696501748833	0.940044368756895	0.930758968395399	0.946668290534707	0.958570317724292	0.941756307354181	0.941595276676176	0.937224678004803	0.934824923233344	0.912199453986489	0.934133091831473	0.924092609879803	0.926723963972854	0.947203031256043	0.921168895484608	0.943053659709939	0.942970365427406	0.945277706691928	0.921713322346003	0.948422987152024	0.923162788618846	0.938044799911097	0.916009935360474	0.942479726312744	0.939234354803192	0.93801354296825	0.938895860012207	0.93895270094867
cg23685885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23726945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23816019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cg23860325	0.827637179195658	0.874471658502749	0.237027827408435	0.577533832947054	0.905666420502163	0.607789571013816	0.65221942878351	0.536092929376189	0.165596225125614	0.762250067788346	0.0606193060326119	0.427691150680073	0.10665498179283	0.436742921232009	0.449040709029349	0.146487552177042	0.0810655812300154	0.0928699439575199	0.311656934124025	0.0803443239819035	0.902692155070181	0.574901482164347	0.585637131727148	0.537980719462791	0.916302195001539	0.829612168399556	0.36630361667549	0.398619310019853	0.374832473634548	0.599041271678389	0.300448604142863	0.0653232448141951	0.675171095406437	0.784979560966818	0.499864336451466	0.617768685855702	0.612625755579499	0.518662530726959	0.887357813667999	0.719141100056184	0.0919339216149982	0.483528879712773	0.368403403936796	0.53249455366029	0.474389985261307	0.393024011942097	0.509193451789343	0.115268728139193	0.492108116592265	0.646335645967806	0.888239422029674	0.72357924086296	0.694605860082096	0.802329194326072	0.316351453207495	0.663573732534487	0.4102745535572	0.861541921837742	0.255188492753164	0.610420181304215	0.859064196606003	0.127905177324469	0.384940448065142	0.806305030635742	0.668295264913661	0.674482312333578	0.0937026152805513	0.679577810748121	0.0738778668484002	0.9289540025347	0.630703312774109	0.48519032485669	0.0747138568369584	0.588646076444187	0.640573674862039	0.502614366283621	0.61307077280921	0.169162136686368	0.60107720428589	0.735484639270748
cg23861101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
